time,cut torque,cut lag error,cut position,cut speed,film position,film speed,film lag error
-0.19199997300000002,-0.03094605,-0.001116753,-845006.0,0.0,25528.0,-2.504326344,-0.07837256
-0.18799997300000001,-0.035879605,0.000256538,-845006.0,0.0,25528.0,0.0,-0.080376036
-0.18399997399999998,-0.04499569900000001,0.00300312,-845006.0,-6.8664550779999995,25528.0,-10.01734257,-0.075367354
-0.17999997399999998,-0.049833793,0.004376411,-845006.0,0.0,25528.0,0.0,-0.079374291
-0.17599997399999998,-0.023358455,-0.001116753,-845006.0,0.0,25528.0,-7.513016223999999,-0.076369084
-0.171999975,-0.031485211,-0.001116753,-845006.0,-3.4332275389999998,25528.0,0.0,-0.079374291
-0.167999975,-0.023024318999999998,-0.001116753,-845006.0,0.0,25528.0,0.0,-0.080376036
-0.163999975,-0.035152096,0.000256538,-845006.0,-3.4332275389999998,25528.0,-2.504326344,-0.07737083
-0.159999975,-0.021580717000000003,-0.001116753,-845006.0,-10.29968262,25528.0,0.0,-0.079374291
-0.15599997599999998,-0.022637894,0.000256538,-845006.0,-3.4332275389999998,25528.0,-10.01734257,-0.075367354
-0.151999976,-0.007226525,-0.001116753,-845006.0,3.4332275389999998,25528.0,-5.00868988,-0.076369084
-0.147999976,-0.008947092,-0.001116753,-845006.0,0.0,25528.0,2.504326344,-0.079374291
-0.143999976,-0.019484303999999997,-0.001116753,-845006.0,0.0,25528.0,0.0,-0.079374291
-0.139999977,-0.042481251,0.004376411,-845006.0,-3.4332275389999998,25528.0,-10.01737976,-0.076369084
-0.135999977,-0.013954857,-0.001116753,-845006.0,10.29968262,25528.0,0.0,-0.079374291
-0.131999977,-0.028572051,-0.001116753,-845006.0,0.0,25528.0,-7.513016223999999,-0.07737083
-0.12799997800000001,-0.029421141,0.00300312,-845006.0,3.4332275389999998,25528.0,0.0,-0.079374291
-0.12399997800000001,-0.030518528,0.00300312,-845006.0,3.4332275389999998,25528.0,-2.5043635369999997,-0.079374291
-0.11999997800000001,-0.045102622,0.00300312,-845006.0,-10.29968262,25528.0,-12.52166843,-0.07737083
-0.115999978,-0.051199972999999996,0.004376411,-845006.0,0.0,25528.0,0.0,-0.079374291
-0.111999979,-0.046086993,0.00300312,-845006.0,0.0,25528.0,0.0,-0.079374291
-0.10799997900000001,-0.035518192000000004,0.004376411,-845006.0,0.0,25528.0,7.513016223999999,-0.082379498
-0.103999979,-0.042907457999999996,-0.001116753,-845006.0,0.0,25528.0,0.0,-0.080376036
-0.09999998,-0.019371442,-0.001116753,-845006.0,0.0,25528.0,0.0,-0.079374291
-0.09599998,-0.015368992,-0.002490044,-845006.0,13.73291016,25528.0,0.0,-0.079371437
-0.09199998,-0.021737559,-0.00362587,-845006.0,0.0,25528.0,5.008652687,-0.078929797
-0.08799998,-0.025353316,-0.0010890960000000001,-845006.0,-3.4332275389999998,25528.0,0.0,-0.076730832
-0.083999981,-0.035116218,9.727479999999999e-05,-845006.0,3.4332275389999998,25528.0,2.5043635369999997,-0.07237252599999999
-0.079999981,-0.05712761400000001,0.009090424,-845006.0,0.0,25528.0,2.504326344,-0.063475713
-0.075999981,-0.06864298099999999,0.005298615,-845006.0,10.29968262,25528.0,0.0,-0.051694690999999994
-0.07199998099999999,-0.07467523200000001,0.009096146,-845006.0,10.29968262,25528.0,0.0,-0.034703057
-0.067999982,-0.08292909,0.009274483,-845006.0,13.73291016,25528.0,2.5043635369999997,-0.014207943999999998
-0.063999982,-0.11242222,0.015681267,-845006.0,17.166137699999997,25528.0,17.53034019,4.34518e-05
-0.059999982,-0.149972185,0.020763397,-845006.0,17.166137699999997,25528.0,22.53904915,0.000280693
-0.055999982999999996,-0.170847818,0.016057013999999998,-845006.0,20.59936523,25528.0,15.02603245,0.005754203
-0.051999983,-0.214426294,0.020787239,-845006.0,6.8664550779999995,25528.0,27.54770088,0.010644168
-0.047999982999999996,-0.23150764399999998,0.020764351,-845006.0,27.46582031,25528.0,32.55635452,0.017118573
-0.043999983,-0.245138928,0.022623062000000003,-845005.0,41.19873047,25528.0,22.53904915,0.023312151
-0.039999984,-0.240315035,0.009420395,-845005.0,37.76550293,25528.0,37.56507874,0.020320773
