time,cut torque,cut lag error,cut position,cut speed,film position,film speed,film lag error
-0.18799997300000001,-0.001146008,0.004241943,-838822.0,0.0,35096.0,5.0085783,0.008013844000000001
-0.183999973,0.014685051999999999,0.001495361,-838822.0,6.8664550779999995,35096.0,0.0,0.007012069
-0.17999997399999998,0.023437247,-0.001251221,-838821.0,13.73291016,35096.0,2.50428915,0.008013844000000001
-0.17599997399999998,0.016672011,-0.001251221,-838821.0,-6.8664550779999995,35096.0,-2.50428915,0.007012069
-0.17199997399999997,0.00271223,0.001495361,-838822.0,-6.8664550779999995,35096.0,-5.008727073999999,0.008013844000000001
-0.167999975,0.016344199,-0.001251221,-838821.0,13.73291016,35096.0,-7.513016223999999,0.010017276
-0.163999975,0.021524711000000002,-0.001251221,-838821.0,0.0,35096.0,2.50428915,0.006010354
-0.159999975,0.017589526,-0.001251221,-838821.0,0.0,35096.0,5.008727073999999,0.006010354
-0.155999975,0.015958589,-0.001251221,-838821.0,0.0,35096.0,5.008727073999999,0.006010354
-0.151999976,0.019909287,-0.001251221,-838821.0,0.0,35096.0,0.0,0.008013844000000001
-0.147999976,0.00360045,0.001495361,-838822.0,-3.4332275389999998,35096.0,2.504438162,0.007012069
-0.143999976,0.018202752,-0.001251221,-838821.0,6.8664550779999995,35096.0,5.008727073999999,0.006010354
-0.139999976,0.014952341000000001,-0.001251221,-838821.0,0.0,35096.0,-5.008727073999999,0.008013844000000001
-0.135999977,0.004047848,0.001495361,-838822.0,0.0,35096.0,-5.008727073999999,0.008013844000000001
-0.131999977,0.008227337,-0.001251221,-838821.0,0.0,35096.0,-5.0085783,0.007012069
-0.127999977,0.008756132,0.001495361,-838822.0,0.0,35096.0,0.0,0.005008638
-0.12399997800000001,0.010204013,-0.001251221,-838821.0,0.0,35096.0,0.0,0.008013844000000001
-0.11999997800000001,0.010027089,0.001495361,-838822.0,0.0,35096.0,5.008727073999999,0.006010354
-0.115999978,0.016471048999999998,0.004241943,-838822.0,0.0,35096.0,0.0,0.008013844000000001
-0.11199997800000001,0.001306689,0.002868652,-838822.0,3.4332275389999998,35096.0,-5.008727073999999,0.008013844000000001
-0.10799997900000001,0.024447404,-0.003997803,-838821.0,6.8664550779999995,35096.0,0.0,0.008013844000000001
-0.103999979,0.013937642,-0.001251221,-838821.0,0.0,35096.0,2.504438162,0.007012069
-0.099999979,0.006905807,0.001495361,-838822.0,0.0,35096.0,5.008727073999999,0.006010354
-0.09599998,0.041957166,-0.003997803,-838821.0,0.0,35096.0,2.50428915,0.006010354
-0.09199998,0.019408531,-0.001251221,-838821.0,13.73291016,35096.0,0.0,0.006010354
-0.08799998,0.030230641000000003,-0.003997803,-838821.0,0.0,35096.0,0.0,0.006010354
-0.08399998,0.018076903999999998,-0.001251221,-838821.0,0.0,35096.0,0.0,0.008013844000000001
-0.079999981,0.017255943,0.001495361,-838822.0,0.0,35096.0,2.50428915,0.008013844000000001
-0.075999981,0.013064695,-0.001251221,-838821.0,0.0,35096.0,-2.50428915,0.00901556
-0.07199998099999999,0.0072724059999999995,0.001495361,-838822.0,-6.8664550779999995,35096.0,2.50428915,0.008013844000000001
-0.067999981,0.002522338,0.00012207,-838822.0,-3.4332275389999998,35096.0,2.50428915,0.008013844000000001
-0.063999982,0.009442235,0.004241943,-838822.0,-6.8664550779999995,35096.0,2.50428915,0.006010354
-0.059999982,0.017145451000000003,0.00012207,-838822.0,3.4332275389999998,35096.0,0.0,0.006010354
-0.055999982000000004,0.009586602,-0.001251221,-838821.0,0.0,35096.0,0.0,0.008013844000000001
-0.051999983,0.006015218,0.001465797,-838821.0,6.8664550779999995,35096.0,-2.50428915,0.007012069
-0.047999982999999996,-0.01360075,0.007712364,-838821.0,6.8664550779999995,35096.0,-5.008727073999999,0.008577704
-0.043999983,-0.067514524,0.018606186,-838821.0,6.8664550779999995,35096.0,5.008727073999999,0.01115495
-0.039999982999999996,-0.09729647599999999,0.025655746,-838821.0,27.46582031,35096.0,5.0085783,0.020185471
-0.035999984,-0.172566369,0.040542602999999997,-838821.0,27.46582031,35096.0,2.504438162,0.03002131
-0.031999984,-0.18204516199999998,0.033331871,-838821.0,54.93164063,35096.0,12.52159405,0.033081591
-0.027999984,-0.259506792,0.039471626,-838821.0,51.49841309,35096.0,17.53032112,0.039886534
-0.023999984,-0.30665448300000003,0.041073799,-838821.0,68.66455078,35096.0,27.54777527,0.047793805999999994
-0.019999985,-0.309166521,0.026079177999999998,-838820.0,96.13037109,35096.0,32.5565033,0.058167397999999995
-0.015999985,-0.301774293,0.005043983,-838820.0,96.13037109,35097.0,37.56507874,0.06753371700000001
-0.011999985,-0.32185727399999997,0.006797791,-838820.0,113.2965088,35097.0,52.59111404,0.06909233299999999
-0.007999986,-0.394836426,0.023087502000000003,-838819.0,133.895874,35097.0,17.53046989,0.100908875
-0.003999986,-0.386360109,0.010373116,-838819.0,144.19555659999997,35097.0,35.06079102,0.299219787
1.38655e-08,-0.408251792,0.002551079,-838818.0,154.4952393,35097.0,52.59111404,0.403502882
0.0040000140000000005,-0.420034707,0.0023498539999999997,-838817.0,168.2281494,35097.0,75.13031006,0.447958529
0.008000013,-0.437820435,-0.001236916,-838817.0,192.26074219999998,35098.0,85.14746857,0.484535933
0.012000013,-0.440582097,-0.006856918,-838816.0,202.56042480000002,35098.0,85.14761353,0.531336546
0.016000013,-0.42673283799999995,-0.018233298999999998,-838815.0,212.8601074,35098.0,105.18222809999999,0.571331203
0.020000012,-0.43149423600000003,-0.014259338,-838814.0,223.15979,35099.0,105.18222809999999,0.605521381
0.024000012,-0.46094498,-0.007854462,-838813.0,243.75915530000003,35099.0,127.72142790000001,0.6208846570000001
0.028000012,-0.45502823600000003,-0.015526772,-838812.0,257.4920654,35100.0,137.7387238,0.618352354
0.032000012,-0.45439100299999996,-0.016174316,-838811.0,267.791748,35100.0,142.74745180000002,0.615094543
0.036000011,-0.46228334299999996,-0.014482498,-838810.0,281.5246582,35101.0,150.2604675,0.597948253
0.040000011,-0.44197255399999996,-0.018193245,-838809.0,305.55725099999995,35102.0,160.27775569999997,0.581007898
0.044000011,-0.44996178200000003,-0.016889572,-838808.0,308.9904785,35102.0,170.2950745,0.557261527
0.048000010999999995,-0.48821094600000003,-0.005537033,-838806.0,319.2901611,35103.0,180.31239319999997,0.543738484
0.05200001,-0.502278447,-0.0016088489999999999,-838805.0,336.4562988,35104.0,185.3211212,0.5443753
0.05600001,-0.440218836,-0.019719123999999998,-838804.0,360.48889160000004,35104.0,185.3211212,0.565323293
0.06000001,-0.482233942,-0.015128136,-838802.0,367.3553467,35105.0,195.3384247,0.5894121529999999
0.06400000900000001,-0.5074078439999999,0.000711441,-838801.0,391.3879395,35106.0,197.8427124,0.618786395
0.068000009,-0.5339934829999999,0.001659393,-838799.0,391.3879395,35107.0,207.86016850000001,0.653304636
0.072000009,-0.494233191,-0.013290405,-838798.0,418.85375980000003,35108.0,220.381897,0.691034019
0.07600000900000001,-0.495336354,-0.012067795,-838796.0,422.28698729999996,35109.0,225.3904877,0.710938513
0.080000008,-0.523943186,-0.004878998,-838794.0,436.01989749999996,35110.0,235.40795899999998,0.72196275
0.084000008,-0.529668927,-0.00043678300000000005,-838792.0,442.88635250000004,35111.0,252.93827819999996,0.725249648
