cut torque,cut lag error,cut position,cut speed,film position,film speed,film lag error
0.32765778473046575,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.455318832723947,-4.263242578376743
0.31387344069188644,-0.0010834102469387714,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.275986481219036
0.2884030900048001,0.07020454944225506,-1.2009243474016824,-0.606011125541111,-1.4368616000416377,-1.4646582418945215,-4.244126775000471
0.27488546383320855,0.10584852928685196,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.3488575118857126,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4615451209137624,-4.250498675534448
0.3261513698397461,-0.03672739009153568,-1.2009243474016824,-0.6032817538637445,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.3497910872851305,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.275986481219036
0.315906099565085,-0.0010834102469387714,-1.2009243474016824,-0.6032817538637445,-1.4368616000416377,-1.455318832723947,-4.256870677842765
0.3538245087475001,-0.03672739009153568,-1.2009243474016824,-0.6087404972208625,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.35087075805906687,-0.0010834102469387714,-1.2009243474016824,-0.6032817538637445,-1.4368616000416377,-1.4646582418945215,-4.244126775000471
0.39393009608235746,-0.03672739009153568,-1.2009243474016824,-0.5978230105090114,-1.4368616000416377,-1.4584319999354896,-4.250498675534448
0.38912283489454746,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4490925907674015,-4.2696144852716165
0.3596818830017549,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.2954284533176886,0.10584852928685196,-1.2009243474016824,-0.6032817538637445,-1.4368616000416377,-1.4646582881253052,-4.250498675534448
0.3751311482458011,-0.03672739009153568,-1.2009243474016824,-0.5923642671518934,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.3342907337830745,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4615451209137624,-4.256870677842765
0.3319183778085861,0.07020454944225506,-1.2009243474016824,-0.5978230105090114,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.3288522804505016,0.07020454944225506,-1.2009243474016824,-0.5978230105090114,-1.4368616000416377,-1.45531887895846,-4.2696144852716165
0.28810434732986545,0.07020454944225506,-1.2009243474016824,-0.6087404972208625,-1.4368616000416377,-1.4677713622711355,-4.256870677842765
0.27106835930338646,0.10584852928685196,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.2853540164780557,0.07020454944225506,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.3148832279815822,0.10584852928685196,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.442866302577586,-4.288730295008783
0.29423763170535205,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.275986481219036
0.35999721923229905,-0.03672739009153568,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4522057117456741,-4.2696144852716165
0.3711800575298779,-0.07237136993613259,-1.2009243474016824,-0.5896348954737319,-1.4368616000416377,-1.4522057117456741,-4.269596331273909
0.35338629247390047,-0.10185190905782575,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4459794697903716,-4.266787105083392
0.34328387374178915,-0.03600954838823899,-1.2009243474016824,-0.6032817538637445,-1.4368616000416377,-1.4522057117456741,-4.252799717007067
0.31600634263431515,-0.005217111181981677,-1.2009243474016824,-0.5978230105090114,-1.4368616000416377,-1.4490925445328886,-4.225076985004794
0.2545065407199941,0.22820146421409448,-1.2009243474016824,-0.600552382186378,-1.4368616000416377,-1.4490925907674015,-4.1684852811470705
0.22233262546851673,0.12978447643032456,-1.2009243474016824,-0.5923642671518934,-1.4368616000416377,-1.4522057117456741,-4.0935474232686015
0.20547852672814307,0.22834997960716905,-1.2009243474016824,-0.5923642671518934,-1.4368616000416377,-1.4522057117456741,-3.9854654034052173
0.18241726191654578,0.23297874396486593,-1.2009243474016824,-0.5896348954737319,-1.4368616000416377,-1.4490925445328886,-3.855098117341482
0.10001350829577046,0.39926781144195994,-1.2009243474016824,-0.5869055237955704,-1.4368616000416377,-1.4304137955553184,-3.764446468186577
-0.004901028219300535,0.531175279915591,-1.2009243474016824,-0.5869055237955704,-1.4368616000416377,-1.424187483647209,-3.762937401542909
-0.06322751029867721,0.40902038281588415,-1.2009243474016824,-0.5841761521253587,-1.4368616000416377,-1.4335268934070116,-3.7281209726731235
-0.18498569600066503,0.5317941027051198,-1.2009243474016824,-0.5950936388316449,-1.4368616000416377,-1.4179612428815505,-3.697016412966785
-0.23271095801626762,0.5312000411328216,-1.2009243474016824,-0.5787174087690357,-1.4368616000416377,-1.4117349997415765,-3.655833394911335
-0.270796741663877,0.5794431719921447,-1.2005024880690576,-0.5677999220563896,-1.4368616000416377,-1.424187483647209,-3.616436688248432
-0.2573187930614404,0.23676591244342204,-1.2005024880690576,-0.5705292937345511,-1.4368616000416377,-1.4055086688638043,-3.635464533152276
-0.3603472969374991,0.17433943176970496,-1.2005024880690576,-0.5732586654127126,-1.4368616000416377,-1.4086217418286924,-3.6422867596924657
-0.46505460260233294,0.338450264829987,-1.2005024880690576,-0.5705292937345511,-1.4365749977134896,-1.4179611954573936,-3.5218287194175653
-0.5226628986074203,0.301073596747802,-1.2005024880690576,-0.5623411787000665,-1.4365749977134896,-1.4086217892528492,-3.07635608335382
-0.5845912886773699,0.4301097503185549,-1.2005024880690576,-0.5541530636735319,-1.4365749977134896,-1.3712641549498394,-3.1660473783968994
-0.5072916110605463,-0.10061426347876803,-1.2000806287364327,-0.5459649486390473,-1.4365749977134896,-1.389942924683403,-3.198433709571399
-0.5144205702405656,-0.2996017382010436,-1.2000806287364327,-0.5486943203172089,-1.4365749977134896,-1.4335268934070116,-2.396439934817253
-0.4498062146565023,-0.33977546348956955,-1.2000806287364327,-0.5377768336045627,-1.4365749977134896,-1.3868298469823146,-1.6589752318927549
-0.4475479124845962,-0.6139618465105934,-1.2000806287364327,-0.5432355769608858,-1.4362883953853416,-1.36192474638341,-1.3562521105389371
-0.4057584690181284,-0.5349262732539823,-1.1996587694038081,-0.5432355769608858,-1.4362883953853416,-1.3681510345732255,-1.1832062643135492
-0.40221659566796325,-0.4066079354313716,-1.1996587694038081,-0.5295887185700782,-1.4362883953853416,-1.3556985435446463,-0.9369109646881802
-0.5025911532498587,-0.28363620366975456,-1.1992369100711833,-0.5295887185700782,-1.4360017930571936,-1.3494721700037795,-0.6376203801028038
-0.3894872234587864,-0.2860619723934089,-1.1992369100711833,-0.5159418601951703,-1.4360017930571936,-1.3339064637502727,-0.4459459179007412
-0.3980483861419947,-0.4389845506731734,-1.1992369100711833,-0.5132124884693096,-1.4360017930571936,-1.3183407195574401,-0.2868808253369594
-0.4164969945379252,-0.25682896757855816,-1.1988150507385584,-0.5159418601951703,-1.4357151907290455,-1.3121145261910765,-0.18119129118972765
-0.3659471288150207,-0.2997007571148114,-1.1988150507385584,-0.5077537451765854,-1.4357151907290455,-1.2934355668230404,-0.07971019592741072
-0.3550309078004925,-0.22487313729874958,-1.1983931914059336,-0.4913775150599172,-1.4354285884008975,-1.2872094492856039,-0.009913748659790193
-0.3709703325396128,-0.20660558821965022,-1.1983931914059336,-0.48591877176719317,-1.4354285884008975,-1.287209430390527,-0.018528164060600136
-0.3002118267208667,-0.3302209039880266,-1.1979713320733087,-0.4777306566691096,-1.4351419860727495,-1.2623043723801313,-0.06964671112791584
-0.33994164643702074,-0.26541817702511633,-1.1979713320733087,-0.4777306566691096,-1.4348553837446014,-1.249851739141236,-0.1020437604124845
-0.25917395481378325,-0.3948256190785557,-1.197549472740684,-0.4668131700041627,-1.4348553837446014,-1.243625460498407,-0.09922524095264412
-0.37740625442359516,-0.06769308314397465,-1.197127613408059,-0.4695425416505248,-1.4345687814164536,-1.231172921983516,-0.07676656400053584
-0.4036979260423903,-0.017643006350526128,-1.197127613408059,-0.4668131700041627,-1.4342821790883056,-1.2218335134668106,-0.0057921296468851175
-0.28481805587007136,-0.20601152664735187,-1.1967057540754342,-0.4504369399669931,-1.4342821790883056,-1.2218335513812741,0.0786713102062105
-0.23748731478942936,-0.29752249674284514,-1.1962838947428094,-0.44770756824113234,-1.4339955767601575,-1.206267996860207,0.1733324497682752
-0.27360144651563906,-0.14707520962119608,-1.1958620354101845,-0.4367900815761855,-1.4337089744320095,-1.2093809749519193,0.3192736522735488
-0.2527246664421707,-0.14432764889416203,-1.1954401760775597,-0.4367900815761855,-1.4334223721038615,-1.187589065959096,0.41731140360480845
-0.3116270697929194,-0.020068775074180496,-1.1954401760775597,-0.4340607098503247,-1.4331357697757134,-1.1751364895297416,0.4699237562536685
-0.2094599695474707,-0.18195185128318958,-1.1950183167449349,-0.4176844798131551,-1.4328491674475654,-1.1626838562908464,0.4795231755111947
-0.28043838538051435,-0.1472484602763469,-1.19459645741231,-0.4176844798131551,-1.4325625651194174,-1.1377788742336874,0.48022230797162757
-0.19028738870687412,-0.16403085542470044,-1.1941745980796852,-0.4067669930687095,-1.4322759627912693,-1.1315525385326983,0.5058441377388027
-0.2704762030085905,0.0841403649498067,-1.1937527387470603,-0.4013082496964867,-1.4319893604631215,-1.115986927202091,0.5200724638407701
-0.259162172523161,-0.03742047057760184,-1.1933308794144357,-0.3931201346779019,-1.4317027581349735,-1.109760591501102,0.588378521328097
-0.2897052812878097,0.07240754507629756,-1.1929090200818109,-0.3849320196593171,-1.4314161558068255,-1.0973080340911339,0.7185865941603585
-0.24467285243402057,0.022258449369081192,-1.192487160749186,-0.3767439046407323,-1.4311295534786774,-1.0879686825082786,0.8675078256404689
-0.22589304627947807,0.03225858100500214,-1.1916434420839364,-0.36855578962214747,-1.4308429511505294,-1.0817424227605266,1.0746268872646574
-0.31321190383253494,0.23384507510608288,-1.1912215827513115,-0.3712851612685095,-1.4305563488223814,-1.069289751482858,1.2707911117071453
-0.35181960914732957,0.19933972192677585,-1.1907997234186867,-0.3630970462499247,-1.4299831441660853,-1.0474978804044983,1.3868777723804933
-0.3070505146286468,0.0712194219317009,-1.1903778640860618,-0.3494501878591171,-1.4296965418379375,-1.0381584528684065,1.4872024885211161
-0.37222442703632924,0.1942159149105485,-1.189956004753437,-0.3549089312313399,-1.4294099395097895,-1.028819063246778,1.5787205693391573
-0.3694448681688214,0.28835066560207745,-1.1891122860881873,-0.33307395782194743,-1.4288367348534934,-1.016366429883573,1.6682250385004291
-0.4063518332205783,0.22886978348293008,-1.1886904267555625,-0.3276152144497247,-1.4285501325253454,-1.0039138724736052,1.6411044670962711
-0.4298310578184593,0.08619484519077462,-1.1882685674229376,-0.3303445860960867,-1.4279769278690493,-0.982122039309709,1.5101862701749709
-0.3983139249417207,0.06740749223591423,-1.187424848757688,-0.31942709943113984,-1.4276903255409013,-0.9634431842375252,1.4092048869168372
-0.42520329425425213,0.08864537513165952,-1.1870029894250633,-0.3166977277052791,-1.4271171208846054,-0.9572168486608459,1.2994964749518578
-0.5069215683442581,0.1784483922516408,-1.1861592707598136,-0.3085096126866943,-1.4268305185564574,-0.9478774211247539,1.3017800303208662
-0.47639515371915586,0.0800314044678709,-1.1857374114271888,-0.3030508693144715,-1.4262573139001613,-0.9354248637147858,1.3706771613642603
-0.4165189777161599,-0.005761673679457816,-1.1848936927619391,-0.2948627542958867,-1.4256841092438652,-0.9385380694175891,1.499069535463607
-0.361277147937249,-0.23469999232436542,-1.1844718334293143,-0.2894040109236639,-1.4253975069157172,-0.9198592143454052,1.635073504236838
-0.39417877120905326,-0.1511099124065946,-1.1836281147640646,-0.28667463927730186,-1.4248243022594214,-0.8980672293993452,1.7200529527101378
-0.4616809307408441,0.012159324774546737,-1.1832062554314398,-0.28394526763093986,-1.4242510976031253,-0.9011804351021484,1.8419700171862508
-0.3872987824191348,-0.07922786518994816,-1.18236253676619,-0.27029840924013226,-1.4236778929468292,-0.8731621145794091,1.8528611627144642
-0.2686619677426205,-0.39764743750212705,-1.1815188181009404,-0.2593809224956867,-1.4231046882905332,-0.8482570376739365,1.7509273751925547
-0.25869966243477355,-0.35093895705285655,-1.1810969587683158,-0.2593809224956867,-1.422531483634237,-0.8451439457145239,1.6108855794918457
-0.2969542287226952,-0.29017093287534473,-1.180253240103066,-0.2511928074771019,-1.4219582789779412,-0.8326911986079284,1.5264077322088936
-0.2663791873520421,-0.1771498103151876,-1.1794095214378164,-0.25392217912346393,-1.4213850743216452,-0.8140123435357445,1.4314614781971924
-0.33431225405800913,0.02364461034121349,-1.1785658027725667,-0.25392217912346393,-1.4208118696653491,-0.8046731815252072,1.3366293450239215
-0.29864148235617816,-0.11856002055448771,-1.1781439434399419,-0.24300469245851702,-1.420238665009053,-0.7984468459485278,1.2137674711940767
-0.17337323297410673,-0.41480109517801267,-1.1773002247746922,-0.23481657743993226,-1.4196654603527572,-0.7891074563268994,1.1749940687482021
-0.12457656483139257,-0.34447848554380367,-1.1764565061094425,-0.23208720571407146,-1.4190922556964611,-0.782881196579147,1.262172523558439
-0.17821104094478912,-0.14630787143859264,-1.1756127874441928,-0.23481657743993226,-1.418519051040165,-0.7735417311285917,1.3765560924440108
-0.264184459816327,0.16032938452077033,-1.1747690687789434,-0.22116971904912464,-1.417945846383869,-0.7579760059302838,1.4258612179792451
-0.2467163240804483,0.021367357010633713,-1.1739253501136937,-0.22116971904912464,-1.4170860393994251,-0.7610890598509233,1.4323353953629592
